Week End Date,Major Department Name,UPC,Product Name,Store Number,Store Name,Address,City,Province,Postal Code,Dollar Sales,Unit Sales,Promotion Type Code,Promotion Type Name
2023-05-10,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438006,Store 2438006,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-05-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486004,Store 2486004,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-05-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438005,Store 2438005,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-05-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486001,Store 2486001,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-05-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486007,Store 2486007,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-05-22,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-05-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-05-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486004,Store 2486004,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-05-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-05-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486007,Store 2486007,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-05-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438005,Store 2438005,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-05-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-06-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-06-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-06-05,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486001,Store 2486001,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-06-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-06-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486007,Store 2486007,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486001,Store 2486001,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-06-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438005,Store 2438005,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-06-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-06-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486001,Store 2486001,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-06-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438005,Store 2438005,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-07-05,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-07-05,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438005,Store 2438005,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-08-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486001,Store 2486001,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-08-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-08-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-08-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-08-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-08-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-08-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-08-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-08-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-08-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438006,Store 2438006,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-08-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486001,Store 2486001,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-09-06,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-09-06,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-09-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-09-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438006,Store 2438006,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-09-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-09-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438005,Store 2438005,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-09-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486004,Store 2486004,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-09-27,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1145003,Store 1145003,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-09-27,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-09-25,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-10-02,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-10-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486004,Store 2486004,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-10-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-10-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1891002,Store 1891002,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-10-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438005,Store 2438005,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-10-25,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-10-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438015,Store 2438015,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-10-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438006,Store 2438006,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-11-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-11-06,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-11-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-11-22,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486004,Store 2486004,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-11-22,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-11-22,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486007,Store 2486007,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-11-20,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438006,Store 2438006,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-11-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486001,Store 2486001,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-11-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2972021,Store 2972021,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-11-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438033,Store 2438033,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-11-27,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2486004,Store 2486004,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2023-12-06,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438012,Store 2438012,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2024-12-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438011,Store 2438011,Unknown,Unknown,SK,Unknown,143.92,12,1,Regular
2025-01-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,643001,Store 643001,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2025-01-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144048,Store 2144048,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-01-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144033,Store 2144033,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-01-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144031,Store 2144031,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-03-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144072,Store 2144072,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-03-20,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144031,Store 2144031,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-04-03,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144048,Store 2144048,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-04-10,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144048,Store 2144048,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-04-10,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144031,Store 2144031,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-04-26,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144031,Store 2144031,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-04-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144031,Store 2144031,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-05-01,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144048,Store 2144048,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-05-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,643001,Store 643001,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-05-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,643001,Store 643001,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-05-22,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1954001,Store 1954001,Unknown,Unknown,BC,Unknown,143.92,12,1,Regular
2024-06-05,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144072,Store 2144072,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-06-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1775007,Store 1775007,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-06-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144048,Store 2144048,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-06-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1954001,Store 1954001,Unknown,Unknown,BC,Unknown,143.92,12,1,Regular
2023-06-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144033,Store 2144033,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-07-05,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1775007,Store 1775007,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-07-03,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1775007,Store 1775007,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-08-02,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1954027,Store 1954027,Unknown,Unknown,BC,Unknown,143.92,12,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144075,Store 2144075,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144072,Store 2144072,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-08-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1954001,Store 1954001,Unknown,Unknown,BC,Unknown,143.92,12,1,Regular
2024-08-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1775007,Store 1775007,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-08-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,643001,Store 643001,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-08-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144031,Store 2144031,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-08-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1954031,Store 1954031,Unknown,Unknown,BC,Unknown,143.92,12,1,Regular
2023-08-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144072,Store 2144072,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1954001,Store 1954001,Unknown,Unknown,BC,Unknown,143.92,12,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,643001,Store 643001,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-09-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1775007,Store 1775007,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-09-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,643001,Store 643001,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-09-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1775007,Store 1775007,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-09-27,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1954001,Store 1954001,Unknown,Unknown,BC,Unknown,143.92,12,1,Regular
2024-09-25,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144048,Store 2144048,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-10-02,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1775007,Store 1775007,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-10-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144075,Store 2144075,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-10-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2059006,Store 2059006,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-10-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144033,Store 2144033,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-11-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1775007,Store 1775007,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2023-11-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2144031,Store 2144031,Unknown,Unknown,MB,Unknown,143.92,12,1,Regular
2024-01-10,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1496009,Store 1496009,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-01-10,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1979002,Store 1979002,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-01-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142005,Store 2142005,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-01-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1496009,Store 1496009,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-01-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1691001,Store 1691001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-01-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,389001,Store 389001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-01-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142004,Store 2142004,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-03-06,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2620018,Store 2620018,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-03-22,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2620021,Store 2620021,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-03-22,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1496009,Store 1496009,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-03-22,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2620018,Store 2620018,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-03-20,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1979002,Store 1979002,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-03-20,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1979001,Store 1979001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-03-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1496009,Store 1496009,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-03-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142006,Store 2142006,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-03-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2013001,Store 2013001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-03,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2620018,Store 2620018,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-10,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1691011,Store 1691011,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-10,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1691001,Store 1691001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-04-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142070,Store 2142070,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-04-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2645010,Store 2645010,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-04-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2620018,Store 2620018,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-04-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1979002,Store 1979002,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-04-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1496009,Store 1496009,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1979001,Store 1979001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1691001,Store 1691001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142006,Store 2142006,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2620021,Store 2620021,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142004,Store 2142004,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2013001,Store 2013001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-04-26,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2645010,Store 2645010,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-04-26,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142006,Store 2142006,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2013001,Store 2013001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-04-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2620021,Store 2620021,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-05-03,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1691011,Store 1691011,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-05-01,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142004,Store 2142004,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-05-10,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142004,Store 2142004,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-05-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142004,Store 2142004,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-05-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2013001,Store 2013001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-05-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1691001,Store 1691001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-05-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1979002,Store 1979002,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-05-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142004,Store 2142004,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-05-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,389001,Store 389001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-05-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2142070,Store 2142070,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-05-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1691011,Store 1691011,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2024-05-29,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1691011,Store 1691011,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-06-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1496009,Store 1496009,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-06-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1979001,Store 1979001,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
2023-06-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2620021,Store 2620021,Unknown,Unknown,AB,Unknown,143.92,12,1,Regular
